id,name,UMLS_CUI,def,MESH,is_a,subset,alt_id,OMIM,synonym,is_obsolete,created_by,creation_date
DOID:4828,['obsolete metastatic lung carcinoma'],,,,,,,,['Unspecified stage IV carcinoma of lung'],['true'],,
DOID:4829,['adenosquamous lung carcinoma'],UMLS_CUI:C0279557,['An adenosquamous carcinoma located_in lung that derives_from lung tissue composed of at least 10% by volume each of squamous cell carcinoma (SqCC) and adenocarcinoma (AdC) cells.'],,"['DOID:1324 ! lung cancer', 'DOID:1749 ! squamous cell carcinoma']",['NCIthesaurus'],,,['Adenosquamous lung carcinoma'],,,
DOID:483,['cavernous hemangioma'],UMLS_CUI:C0018920,,MESH:D006392,['DOID:484 ! vascular hemostatic disease'],['NCIthesaurus'],,,"['Cavernoma', 'Cavernous haemangioma', 'Cavernous hemangioma']",,,
DOID:4830,['adenosquamous carcinoma'],UMLS_CUI:C0206623,['A squamous cell carcinoma that contains squamous cells and gland-like cells.'],MESH:D018196,['DOID:1749 ! squamous cell carcinoma'],['NCIthesaurus'],,,"['Adenosquamous carcinoma', 'Adenosquamous cell carcinoma', 'mixed adenocarcinoma and squamous carcinoma']",,,
DOID:4831,['obsolete spleen mast cell malignancy'],,,,,,,,"['malignant mast cell tumors involving spleen', 'Mast cell malignancy of spleen (disorder)']",['true'],,
DOID:4832,['obsolete non small cell lung cancer recurrent'],,,,,,,,['recurrent NSCLC'],['true'],,
DOID:4833,['obsolete recurrent lung carcinoma'],,,,,,,,['relapsed Unspecified carcinoma of the lung'],['true'],,
DOID:4837,"[""Gorham's disease""]",UMLS_CUI:C0029436,['A syndrome that is characterized by bone loss (osteolysis) which is often associated with swelling or abnormal blood vessel growth (angiomatous proliferation). Bone loss can occur in just one bone or spread to soft tissue and adjacent bones.'],MESH:D010015,['DOID:225 ! syndrome'],,,,"['Disappearing bone disease', 'essential osteolysis', 'Gorham disease', 'Gorham-Stout Syndrome', 'massive osteolysis', 'phantom bone disease']",,,
DOID:4838,['myoepithelial carcinoma'],UMLS_CUI:C0334699,['A carcinoma that derives_from myoepithelial cells.'],,['DOID:305 ! carcinoma'],['NCIthesaurus'],,,,,,
DOID:4839,['sebaceous adenocarcinoma'],UMLS_CUI:C0206684,,MESH:D018266,['DOID:4840 ! sebaceous carcinoma'],['NCIthesaurus'],,,"['adenocarcinoma of the Sebaceous gland', 'Sebaceous carcinoma']",,,
DOID:484,['vascular hemostatic disease'],UMLS_CUI:C0600502,,MESH:D020141,['DOID:2213 ! hemorrhagic disease'],,,,,,,
DOID:4840,['sebaceous carcinoma'],UMLS_CUI:C1382026,,,"['DOID:305 ! carcinoma', 'DOID:4159 ! skin cancer', 'DOID:9098 ! sebaceous gland disease']",['NCIthesaurus'],,,"['malignant neoplasm of sebaceous gland', 'malignant Sebaceous tumor']",,,
DOID:4841,['obsolete malignant tumor of epidermal appendage'],,,,,,,,"['malignant skin Appendage neoplasm', 'malignant tumor of epidermal appendage (disorder)']",['true'],,
DOID:4843,['subependymal glioma'],UMLS_CUI:C0206725,,MESH:D018315,['DOID:4844 ! benign ependymoma'],['NCIthesaurus'],,,"['mixed subependymoma-ependymoma', 'Subependymal astrocytoma', 'WHO grade I Ependymal tumor']",,,
DOID:4844,['benign ependymoma'],UMLS_CUI:C0014474,,MESH:D004806,['DOID:0060101 ! benign glioma'],['NCIthesaurus'],,,"['epithelial ependymoma', 'WHO grade II Ependymal tumor']",,,
DOID:4845,['pilomyxoid astrocytoma'],UMLS_CUI:C1519086,,,['DOID:3069 ! astrocytoma'],['NCIthesaurus'],,,,,,
DOID:4846,['cauda equina intradural extramedullary astrocytoma'],UMLS_CUI:C1334254,,,['DOID:4847 ! cauda equina neoplasm'],['NCIthesaurus'],,,['Intradural Extramedullary Astrocytic tumor of the Cauda Equina'],,,
DOID:4847,['cauda equina neoplasm'],UMLS_CUI:C1263892,,,['DOID:5612 ! spinal cancer'],['NCIthesaurus'],,,['tumor of the Cauda Equina'],,,
DOID:4848,['cerebellar astrocytoma'],UMLS_CUI:C0740480,,,"['DOID:3070 ! malignant glioma', 'DOID:4205 ! cerebellum cancer']",['NCIthesaurus'],,,['astrocytoma of Cerebellum'],,,
DOID:4850,['obsolete glioma of visual pathway'],,,,,,,,['glioma of the optic tract'],['true'],,
DOID:4851,['pilocytic astrocytoma'],UMLS_CUI:C0334583,['An astrocytoma that is characterized by cells that look like fibers when viewed under a microscope and is located_in the brain.'],MESH:D001254,['DOID:3070 ! malignant glioma'],"['DO_cancer_slim', 'NCIthesaurus']",,,"['grade I Astrocytic tumor', 'Piloid astrocytoma']",,,
DOID:4852,['pleomorphic xanthoastrocytoma'],UMLS_CUI:C0334586,,,['DOID:3069 ! astrocytoma'],['NCIthesaurus'],,,['Pleomorphic Xantho-astrocytoma'],,,
DOID:4853,['pilocytic astrocytoma of cerebellum'],UMLS_CUI:C0349620,,,['DOID:4848 ! cerebellar astrocytoma'],['NCIthesaurus'],,,"['Cerebellar Pilocytic astrocytoma', 'Pilocytic astrocytoma of cerebellum']",,,
DOID:4855,['diencephalic astrocytoma'],UMLS_CUI:C1333284,,,"['DOID:3070 ! malignant glioma', 'DOID:3843 ! diencephalic neoplasm']",['NCIthesaurus'],,,['astrocytoma of Diencephalon'],,,
DOID:4856,['gliofibroma'],UMLS_CUI:C1266178,,,['DOID:3069 ! astrocytoma'],['NCIthesaurus'],,,['Gliofibroma'],,,
DOID:4857,['obsolete diffuse astrocytoma'],,,,,,,,"['Diffuse astrocytoma (morphologic abnormality)', 'Diffuse astrocytoma, low grade', 'WHO grade II astrocytoma']",['true'],,
DOID:4858,['pineal gland astrocytoma'],UMLS_CUI:C0280795,,,"['DOID:3070 ! malignant glioma', 'DOID:5032 ! pineal gland cancer']",['NCIthesaurus'],,,['Pineal Astrocytic tumor'],,,
DOID:486,['glomeruloid hemangioma'],UMLS_CUI:C1304511,,,['DOID:255 ! hemangioma'],['NCIthesaurus'],,,['Glomeruloid hemangioma'],,,
DOID:4860,['brain stem astrocytic neoplasm'],UMLS_CUI:C1332608,"['A brain stem glioma that is characterized by mass lesion of the brainstem, associated cranial nerve nuclei and long tracts, has_material_basis_in abnormally proliferating cells derives_from astrocytes.']",,['DOID:4202 ! brain stem glioma'],['NCIthesaurus'],,,['Brainstem astrocytoma'],,,
DOID:4863,['spinal cord astrocytoma'],UMLS_CUI:C0349540,,,['DOID:3185 ! spinal cord glioma'],['NCIthesaurus'],,,"['astrocytoma of spinal cord', 'Spinal astrocytoma']",,,
DOID:4864,['obsolete Rubella virus infectious disease'],,"['A viral infectious disease that results_in infection, has_material_basis_in Rubella virus, which is transmitted_by direct contact with the infected person through coughing and sneezing, and transmitted_by congenital method.']",,,,,,['Rubivirus infectious disease'],['true'],,
DOID:4865,['obsolete Togaviridae infectious disease'],,"['A (+)ssRNA virus infectious disease that results_in infection in animals and humans, has_material_basis_in Togaviridae viruses.']",,,,,,,['true'],,
DOID:4866,['salivary gland adenoid cystic carcinoma'],UMLS_CUI:C0010606,['A salivary gland carcinoma that is characterized by a distinctive pattern in which abnormal nests or cords of epithelial cells surround and/or infiltrate ducts or glandular structures within the affected organ. These structures are typically filled with a mucous-like material or contain abnormal fibrous membranes.'],MESH:D003528,['DOID:0050904 ! salivary gland carcinoma'],"['DO_cancer_slim', 'NCIthesaurus']",,,"['adenoid cystic cancer', 'adenoid cystic carcinoma', 'Cylindroma']",,,
DOID:4867,['cervical adenoid cystic carcinoma'],UMLS_CUI:C1332911,"['A cervix carcinoma that is characterized by its resemblance to adenoid cystic carcinoma of the salivary glands. It shows pseudoglandular, cribriform-like and tubular patterns containing basement membrane-like material. Cytologically, the nuclei are angulated and hyperchromatic, without prominent nucleoli.']",,['DOID:2893 ! cervix carcinoma'],['NCIthesaurus'],,,['adenoid cystic carcinoma of the Cervix Uteri'],,,
DOID:4868,['prostate adenoid cystic carcinoma'],UMLS_CUI:C1335502,,,['DOID:10286 ! prostate carcinoma'],['NCIthesaurus'],,,"['adenoid cystic carcinoma of prostate', 'adenoid cystic carcinoma of the prostate']",,,
DOID:4869,['laryngeal adenoid cystic carcinoma'],UMLS_CUI:C1334368,,,['DOID:2600 ! laryngeal carcinoma'],['NCIthesaurus'],,,['adenoid cystic carcinoma of Larynx'],,,
DOID:4870,['lacrimal gland adenoid cystic carcinoma'],UMLS_CUI:C0346340,,,['DOID:298 ! lacrimal gland adenocarcinoma'],['NCIthesaurus'],,,['adenoid cystic carcinoma of lacrimal gland'],,,
DOID:4871,['cutaneous adenocystic carcinoma'],UMLS_CUI:C0346017,,,['DOID:3451 ! skin carcinoma'],['NCIthesaurus'],,,"['adenoid cystic carcinoma of the skin', 'adenoid cystic eccrine carcinoma', 'adenoid cystic eccrine carcinoma of skin']",,,
DOID:4872,['lung adenoid cystic carcinoma'],UMLS_CUI:C1334439,,,['DOID:3905 ! lung carcinoma'],['NCIthesaurus'],,,"['adenoid cystic carcinoma of lung', 'pulmonary adenoid cystic carcinoma']",,,
DOID:4873,['anterior horn cell disease'],UMLS_CUI:C0154681,,MESH:D016472,['DOID:12377 ! spinal muscular atrophy'],,,,,,,
DOID:4875,['trachea adenoid cystic carcinoma'],UMLS_CUI:C0345945,,,['DOID:4876 ! trachea carcinoma'],['NCIthesaurus'],,,['Tracheal adenoid cystic carcinoma'],,,
DOID:4876,['trachea carcinoma'],UMLS_CUI:C0848879,['A tracheal cancer that effects the airway that leads from the larynx to the bronchi.'],,"['DOID:11920 ! tracheal cancer', 'DOID:305 ! carcinoma']",,,,"['carcinoma of the trachea', ""Pancoast's tumor"", 'Trachea carcinoma']",,,
DOID:4877,['breast adenoid cystic carcinoma'],UMLS_CUI:C1332167,['A breast carcinoma that is characterized by the presence of a dual cell population of luminal and basaloid cells arranged in specific growth patterns.'],,['DOID:3459 ! breast carcinoma'],['NCIthesaurus'],,,"['adenoid cystic carcinoma of breast', 'Mammary Adenocystic carcinoma']",,,
DOID:4878,['esophageal adenoid cystic carcinoma'],UMLS_CUI:C1333441,['An esophageal carcinoma that derives_from epithelial cells of the salivary gland.'],,['DOID:1107 ! esophageal carcinoma'],['NCIthesaurus'],,,"['adenoid cystic carcinoma, esophagus']",,,
DOID:4879,"[""Bartholin's gland adenoid cystic carcinoma""]",UMLS_CUI:C1511047,"[""A Bartholin's gland carcinoma that is characterized by a distinctive pattern in which abnormal nests and columns of cells of bland appearance are arranged concentrically around glandlike spaces filled with eosinophilic periodic acid-Schiff-positive diastase-resistant material.""]",,"[""DOID:3999 ! Bartholin's gland carcinoma""]",['NCIthesaurus'],,,['Bartholin gland adenoid cystic carcinoma'],,,
DOID:488,['obsolete malignant bone vascular tumor'],,,,,,,,"['bone vascular neoplasm', 'osseous vascular tumor']",['true'],,
DOID:4880,['kidney clear cell sarcoma'],UMLS_CUI:C0334488,['A kidney sarcoma that has_material_basis_in clear cells that are characterized as cells that look clear when viewed under a microscope.'],,['DOID:4242 ! kidney sarcoma'],['NCIthesaurus'],['DOID:7745'],,"['childhood kidney clear cell sarcoma', 'Clear cell sarcoma of kidney', 'renal Clear cell sarcoma']",,,
DOID:4882,['obsolete pediatric soft part clear cell sarcoma'],,,,,,,,,['true'],,
DOID:4884,['obsolete peritoneal neoplasm'],,,,,,,,"['neoplasm of peritoneum (disorder)', 'peritoneal neoplasm', 'peritoneum neoplasm']",['true'],,
DOID:4885,['Colorado tick fever'],UMLS_CUI:C0009400,"['A viral infectious disease that results_in infection, has_material_basis_in Colorado tick fever virus, which is transmitted_by rocky mountain wood tick, Dermacentor andersoni. The infection has_symptom fever for 2-3 days, followed by an afebrile period of similar duration and then another 2-3 days of fever, has_symptom headache, has_symptom myalgia, and has_symptom fatigue.']",MESH:D003121,['DOID:934 ! viral infectious disease'],['tick-borne_infectious_disease'],,,"['Tick fever, American mountain']",,,
DOID:4887,['obsolete Rotavirus infectious disease'],,"['A Reoviridae infectious disease that results_in inflammation located_in stomach and located_in intestine, has_material_basis_in Rotavirus, which is transmitted_by ingestion of contaminated food or water, or transmitted_by fomites. The infection has_symptom fever, has_symptom vomiting, has_symptom diarrhea, and has_symptom abdominal pain.']",,,,,,,['true'],,
DOID:4889,['lymph node tuberculosis'],UMLS_CUI:C0242830,"['An extrapulmonary tuberculosis that is located_in lymph node, and has_symptom lymphadenopathy, has_symptom fever, has_symptom weight loss, has_symptom fatigue, has_symptom night sweats and has_symptom cough.']",MESH:D018601,"['DOID:0050598 ! extrapulmonary tuberculosis', 'DOID:9942 ! lymph node disease']","['gram-positive_bacterial_infectious_disease', 'NCIthesaurus']",['DOID:4888'],,"[""king's evil"", 'Lymph Node Tuberculosis', 'scrofula', 'Tuberculous adenitis', 'Tuberculous lymphadenopathy']",,,
DOID:4890,['juvenile myoclonic epilepsy'],UMLS_CUI:C0270853,"['A adolescence-adult electroclinical syndrome that is characterized by brief, involuntary twitching of a muscle or a group of muscles (myoclonus) early in the morning with onset between 12 and 18 years.']",MESH:D020190,['DOID:0050705 ! adolescence-adult electroclinical syndrome'],"['DO_rare_slim', 'NCIthesaurus']",['DOID:0050326'],OMIM:254770,['Janz syndrome'],,,
DOID:4892,['middle ear adenocarcinoma'],UMLS_CUI:C1334758,['A middle ear carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4893 ! middle ear carcinoma']",['NCIthesaurus'],,,"['adenocarcinoma of middle ear', 'adenocarcinoma of the middle ear']",,,
DOID:4893,['middle ear carcinoma'],UMLS_CUI:C1334760,['A middle ear cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.'],,"['DOID:305 ! carcinoma', 'DOID:5099 ! middle ear cancer']",['NCIthesaurus'],,,"['carcinoma of middle ear', 'carcinoma of the middle ear']",,,
DOID:4894,['rete ovarii adenocarcinoma'],UMLS_CUI:C3840223,['An ovary adenocarcinoma that arises from the rete ovarii.'],,['DOID:3713 ! ovary adenocarcinoma'],['NCIthesaurus'],,,,,,
DOID:4895,['rete ovarii benign neoplasm'],UMLS_CUI:C1514909,['A female reporoductive organ benign neoplasm that is located_in the rete ovarii.'],,['DOID:0060086 ! female reproductive organ benign neoplasm'],['NCIthesaurus'],,,,,,
DOID:4896,['bile duct adenocarcinoma'],UMLS_CUI:C1370800,['A bile duct carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4897 ! bile duct carcinoma']","['DO_cancer_slim', 'NCIthesaurus']",,,,,,
DOID:4897,['bile duct carcinoma'],UMLS_CUI:C0740277,['A bile duct cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.'],MESH:D001650,"['DOID:305 ! carcinoma', 'DOID:4606 ! bile duct cancer']",['NCIthesaurus'],,,,,,
DOID:4898,['obsolete adenocarcinoma in a polyp'],,,,,,,,"['adenocarcinoma in adenomatous polyp', 'adenocarcinoma in adenomatous polyp (morphologic abnormality)']",['true'],,
DOID:490,['hemangioma of lung'],,,,"['DOID:255 ! hemangioma', 'DOID:3683 ! lung benign neoplasm']",,,,['pulmonary hemangioma'],,,
DOID:4900,['obsolete mixed cell adenocarcinoma'],,,,,,,,"['mixed cell adenocarcinoma', 'mixed cell adenocarcinoma (morphologic abnormality)']",['true'],,
DOID:4901,['peritoneal serous adenocarcinoma'],UMLS_CUI:C1514429,,,['DOID:1791 ! peritoneal carcinoma'],['NCIthesaurus'],,,['primary peritoneal serous adenocarcinoma'],,,
DOID:4902,['appendix carcinoma'],UMLS_CUI:C0728951,['An appendix cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.'],,"['DOID:11239 ! appendix cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],,,"['Ca appendix', 'carcinoma of appendix']",,,
DOID:4903,['granular cell carcinoma'],UMLS_CUI:C0205644,"['A carcinoma that derives_from epithelial cells, with polygonal accumulation of secondary lysosomes in the cytoplasm.']",MESH:D000230,['DOID:305 ! carcinoma'],['NCIthesaurus'],,,['granular cell adenocarcinoma'],,,
DOID:4904,['obsolete intestinal type carcinoma'],,,,,,,,"['adenocarcinoma, intestinal type (morphologic abnormality)']",['true'],,
DOID:4905,['pancreatic carcinoma'],UMLS_CUI:C0235974,['A pancreas cancer that derives_from epithelial cells located_in the pancreas.'],MESH:C562463,"['DOID:1793 ! pancreatic cancer', 'DOID:305 ! carcinoma']","['DO_cancer_slim', 'NCIthesaurus']",,OMIM:260350,"['carcinoma of pancreas', 'exocrine cancer', 'Exocrine pancreas carcinoma', 'Pancreatic carcinoma, familial', 'Pancreatic carcinoma, familial']",,,
DOID:4906,['small intestine adenocarcinoma'],UMLS_CUI:C0278803,['A small intestine carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4907 ! small intestine carcinoma']",['NCIthesaurus'],,,"['adenocarcinoma of small Intestine', 'small intestinal adenocarcinoma']",,,
DOID:4907,['small intestine carcinoma'],UMLS_CUI:C0238196,['A small intestine cancer that develops from epithelial cells and is located_in the small intestine.'],,"['DOID:10154 ! small intestine cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],,,"['cancer of the small bowel', 'small bowel cancer', 'small intestinal carcinoma']",,,
DOID:4908,['anal carcinoma'],UMLS_CUI:C0279637,['A anus cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells and is located_in the anus.'],MESH:D001005,"['DOID:14110 ! anus cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],,,"['Ca anus', 'carcinoma of anus']",,,
DOID:4910,['urethra adenocarcinoma'],UMLS_CUI:C1336885,['An urethra cancer that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:734 ! urethra cancer']",['NCIthesaurus'],,,['adenocarcinoma of the urethra'],,,
DOID:4911,['obsolete superficial spreading adenocarcinoma'],,,,,,,,"['Superficial Spreading adenocarcinoma', 'Superficial spreading adenocarcinoma (morphologic abnormality)']",['true'],,
DOID:4912,['obsolete disseminated adenocarcinoma'],,,,,,,,"['Disseminated adenocarcinoma', 'Disseminated adenocarcinoma (morphologic abnormality)']",['true'],,
DOID:4914,['esophagus adenocarcinoma'],UMLS_CUI:C0279628,['An esophageal carcinoma that derives_from epithelial cells of glandular origin.'],MESH:C562730,"['DOID:1107 ! esophageal carcinoma', 'DOID:299 ! adenocarcinoma']","['DO_cancer_slim', 'NCIthesaurus']",,,['Oesophageal adenocarcinoma'],,,
DOID:4915,['basophilic adenocarcinoma'],UMLS_CUI:C0334314,,,"['DOID:299 ! adenocarcinoma', 'DOID:4916 ! pituitary carcinoma']",['NCIthesaurus'],,,"['Basophil adenocarcinoma', 'Basophil carcinoma', 'basophilic carcinoma']",,,
DOID:4916,['pituitary carcinoma'],UMLS_CUI:C0346300,,MESH:D010911,"['DOID:1785 ! pituitary cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],,,['carcinoma of the Pituitary gland'],,,
DOID:4917,['villous adenocarcinoma'],UMLS_CUI:C0334306,"['An adenocarcinoma that derives_from epithelial cells originating in glandular tissue, with villous architecture.']",,['DOID:299 ! adenocarcinoma'],['NCIthesaurus'],,,,,,
DOID:4918,['renal pelvis adenocarcinoma'],UMLS_CUI:C1335748,['A renal pelvis carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4919 ! renal pelvis carcinoma']",['NCIthesaurus'],,,"['adenocarcinoma of renal pelvis', 'adenocarcinoma of the kidney Pelvis']",,,
DOID:4919,['renal pelvis carcinoma'],UMLS_CUI:C1335749,,,"['DOID:263 ! kidney cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],['DOID:12343'],,"['carcinoma of kidney Pelvis', 'malignant neoplasm of renal pelvis', 'malignant renal Pelvis neoplasm', 'malignant tumor of renal pelvis', 'renal pelvis cancer']",,,
DOID:492,['acquired hemangioma'],UMLS_CUI:C0856897,,,['DOID:255 ! hemangioma'],['NCIthesaurus'],,,,,,
DOID:4920,['eccrine adenocarcinoma'],UMLS_CUI:C1266066,['An eccrine sweat gland cancer that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4921 ! eccrine sweat gland cancer']",,,,['Eccrine adenocarcinoma'],,,
DOID:4921,['eccrine sweat gland cancer'],UMLS_CUI:C1334577,,,['DOID:2095 ! sweat gland cancer'],['NCIthesaurus'],,,"['malignant eccrine skin neoplasm', 'malignant Eccrine tumor']",,,
DOID:4922,['breast secretory carcinoma'],UMLS_CUI:C0334371,['A breast adenocarcinoma that has_material_basis_in cells with abundant granular or clear vacuolated cytoplasm.'],MESH:C537535,['DOID:3458 ! breast adenocarcinoma'],['NCIthesaurus'],['DOID:6586'],,"['juvenile breast carcinoma', 'Juvenile carcinoma of the breast', 'juvenile carcinoma of the breast', 'Juvenile Secretory carcinoma of breast']",,,
DOID:4923,['thymus adenocarcinoma'],UMLS_CUI:C1336743,['A thymic carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:3284 ! thymic carcinoma']",['NCIthesaurus'],,,['adenocarcinoma of the Thymus'],,,
DOID:4924,['obsolete human papillomavirus related adenocarcinoma'],,"['A human papillomavirus related carcinoma that results_in infection, has_material_basis_in human papillomaviruses (types 16, 18, 31, 39 or 45), which cause lesions that progress to cancers.']",,,,,,['HPV-Related adenocarcinoma'],['true'],,
DOID:4925,['obsolete human papillomavirus related carcinoma'],,"['A papillomavirus infectious disease that results_in infection, has_material_basis_in human papillomavirus (types 16, 18, 31, 32 or 33), which cause intraepithelial lesions that may progress to carcinomas.']",,,,,,['HPV-Related carcinoma'],['true'],,
DOID:4926,['bronchiolo-alveolar adenocarcinoma'],UMLS_CUI:C0007120,['A lung adenocarcinoma characterized by a predominantly lepidic pattern and 5 mm or less invasion in greatest dimension.'],MESH:D002282,['DOID:3910 ! lung adenocarcinoma'],['NCIthesaurus'],,,"['Bronchioalveolar lung carcinoma', 'Bronchioloalveolar carcinoma', 'Minimally Invasive Lung Adenocarcinoma']",,,
DOID:4927,"[""Klatskin's tumor""]",UMLS_CUI:C0206702,['An intrahepatic cholangiocarcinoma arising near or at the confluence of the right and left hepatic ducts.'],MESH:D018285,['DOID:4928 ! intrahepatic cholangiocarcinoma'],['NCIthesaurus'],['DOID:5246'],,"['hilar cholangiocarcinoma', 'hilar cholangiocellular carcinoma', 'Klatskin tumor', 'Klatskin tumour', ""Klatskin's tumour"", 'Perihilar extrahepatic bile duct carcinoma']",,,
DOID:4928,['intrahepatic cholangiocarcinoma'],UMLS_CUI:C0345905,,MESH:D018281,['DOID:4947 ! cholangiocarcinoma'],['NCIthesaurus'],,,"['Intrahepatic bile duct carcinoma', 'peripheral Cholangiocarcinoma']",,,
DOID:4929,['tubular adenocarcinoma'],UMLS_CUI:C0205645,['An adenocarcinoma that derives_from epithelial cells originating in glandular tissue. The tumor has branched angular tubules embedded in a loose fibrous stroma.'],MESH:D000230,['DOID:299 ! adenocarcinoma'],['NCIthesaurus'],,,['tubular carcinoma'],,,
DOID:4930,['nasal cavity adenocarcinoma'],UMLS_CUI:C1334920,['A nasal cavity carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4931 ! nasal cavity carcinoma']",['NCIthesaurus'],,,"['adenocarcinoma of nasal cavity', 'adenocarcinoma of the nasal cavity']",,,
DOID:4931,['nasal cavity carcinoma'],UMLS_CUI:C1377785,['A nasal cavity cancer that_has_material_basis_in epithelial cells.'],,"['DOID:10811 ! nasal cavity cancer', 'DOID:305 ! carcinoma']",['NCIthesaurus'],,,"['cancer of nasal cavity', 'carcinoma of nasal cavity']",,,
DOID:4932,['ampulla of Vater carcinoma'],UMLS_CUI:C0262401,['An ampulla of Vater cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.'],,"['DOID:10020 ! ampulla of Vater cancer', 'DOID:305 ! carcinoma']","['DO_cancer_slim', 'NCIthesaurus']",,,"['ampulla of vater cancer', 'ampullary carcinoma', 'carcinoma of ampulla of vater']",,,
DOID:4933,['apocrine adenocarcinoma'],UMLS_CUI:C0334346,['An apocrine sweat gland cancer that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4934 ! apocrine sweat gland cancer']",,['DOID:5571'],,"['Apocrine adenocarcinoma', 'Apocrine carcinoma', 'apocrine gland carcinoma', 'carcinoma of the Apocrine gland']",,,
DOID:4934,['apocrine sweat gland cancer'],UMLS_CUI:C1334561,,,['DOID:2095 ! sweat gland cancer'],['NCIthesaurus'],,,['malignant Apocrine tumor'],,,
DOID:4935,['obsolete acidophil carcinoma'],,,,,,,,"['Acidophil carcinoma (morphologic abnormality)', 'Eosinophil carcinoma']",['true'],,
DOID:4936,['obsolete mixed eosinophil-basophil carcinoma'],,,,,,,,['mixed acidophil-basophil carcinoma (morphologic abnormality)'],['true'],,
DOID:4937,['obsolete oxyphilic adenocarcinoma'],,,,,,,,"['Follicular carcinoma, oxyphilic cell', 'Hurthle cell adenocarcinoma']",['true'],,
DOID:4938,['ureter adenocarcinoma'],UMLS_CUI:C1336873,['An ureter carcinoma that derives_from epithelial cells of glandular origin.'],,"['DOID:299 ! adenocarcinoma', 'DOID:4939 ! ureter carcinoma']",['NCIthesaurus'],,,"['adenocarcinoma of ureter', 'ureteral adenocarcinoma']",,,
DOID:4939,['ureter carcinoma'],UMLS_CUI:C0600079,['An ureter cancer that is located_in the ureter.'],,"['DOID:11819 ! ureter cancer', 'DOID:305 ! carcinoma']","['DO_cancer_slim', 'NCIthesaurus']",,,['ureteral carcinoma'],,,
DOID:4942,['obsolete combined hepatocellular carcinoma and cholangiocarcinoma'],,,,,,,,"['carcinoma of Liver and Intrahepatic biliary tract', 'Combined hepatocellular carcinoma and cholangiocarcinoma (disorder)', 'Combined hepatocellular carcinoma and cholangiocarcinoma (morphologic abnormality)']",['true'],,
DOID:4943,['adenocarcinoma in situ'],UMLS_CUI:C0334276,['An in situ carcinoma that derives_from epithelial cells of glandular origin.'],"MESH:D065311 {http://www.w3.org/2004/02/skos/core#exactMatch=""exactMatch""}",['DOID:8719 ! in situ carcinoma'],['NCIthesaurus'],,,,,,
DOID:4944,['gastroesophageal junction adenocarcinoma'],UMLS_CUI:C1332166,,,['DOID:0080375 ! gastroesophageal adenocarcinoma'],['NCIthesaurus'],,,"['adenocarcinoma of Cardioesophageal junction', 'adenocarcinoma of gastroesophageal junction']",,,
DOID:4947,['cholangiocarcinoma'],UMLS_CUI:C0280725,['A bile duct adenocarcinoma that has_material_basis_in bile duct epithelial cells.'],MESH:D018281,['DOID:4896 ! bile duct adenocarcinoma'],"['DO_cancer_slim', 'NCIthesaurus']",['DOID:5249'],,"['adult primary Cholangiocarcinoma', 'adult primary cholangiocellular carcinoma', 'cholangiosarcoma']",,,
DOID:4948,['gallbladder carcinoma'],UMLS_CUI:C0235782,['A gallbladder cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.'],,"['DOID:305 ! carcinoma', 'DOID:3121 ! gallbladder cancer']",['NCIthesaurus'],,,"['cancer of the gallbladder', 'carcinoma gallbladder', 'carcinoma of gallbladder']",,,
DOID:495,['sclerosing hemangioma'],UMLS_CUI:C1509148,,,['DOID:255 ! hemangioma'],,,,"['Sclerosing haemangioma', 'Sclerosing hemangioma']",,,
